PURCHASE_ORDER_LINE_ID,PURCHASE_ORDER_ID,ORDER_DATE,ORDER_STATUS,BUYER_NAME,SUPPLIER_ID,SUPPLIER_NAME,SUPPLIER_CITY,SUPPLIER_STATE,PRODUCT_ID,PRODUCT_NAME,PROCUREMENT_TYPE,ORDERED_QUANTITY,RECEIVED_QUANTITY,UNIT_PRICE,STANDARD_UNIT_PRICE,PROMISED_DELIVERY_DATE,ACTUAL_DELIVERY_DATE,INSPECTION_DATE,INSPECTED_QUANTITY,REJECTED_QUANTITY,DEFECT_CATEGORY,ORDER_LINE_VALUE,PRICE_VARIANCE_AMOUNT,DAYS_LATE,IS_ON_TIME,DEFECT_RATE_PCT,OPEN_ORDER_EXPOSURE
PO-10502-L03,PO-10502,2024-06-01,CLOSED,Jordan Lee,Eleifend,Eleifend,,,40-0071,Millmax 0666 Socket for 0.020 pins,OTS,821,821,66.78,70.00,2024-07-11,2024-07-22,2024-07-23,821,0,,54826.38,-2643.62,11,0,0.00,0.00
PO-11502-L01,PO-11502,2024-06-01,CLOSED,Jordan Lee,Nam LLC,Nam LLC,,,20-0002,GPS Car Navigation Unit - Model 3,MTS,530,530,26.88,26.30,2024-07-05,2024-07-14,2024-07-15,530,0,,14246.40,307.40,9,0,0.00,0.00
PO-11502-L02,PO-11502,2024-06-01,CLOSED,Jordan Lee,Nam LLC,Nam LLC,,,40-0011,LCD,OTS,631,631,108.88,105.40,2024-07-12,2024-07-10,2024-07-11,631,0,,68703.28,2195.88,-2,1,0.00,0.00
PO-11502-L03,PO-11502,2024-06-01,CLOSED,Jordan Lee,Nam LLC,Nam LLC,,,40-0044,"1.0uF Ceramic Capacitor, 1206",OTS,732,732,192.62,184.50,2024-06-18,2024-06-21,2024-06-22,732,0,,140997.84,5943.84,3,0,0.00,0.00
PO-12502-L01,PO-12502,2024-06-01,CLOSED,Jordan Lee,Egestas Engineering,Egestas Engineering,Grey County,ON,40-0061,N-Chn Enhan-Md MOSFET,OTS,441,441,163.80,166.80,2024-07-13,2024-07-14,2024-07-15,441,0,,72235.80,-1323.00,1,0,0.00,0.00
PO-12502-L02,PO-12502,2024-06-01,CLOSED,Jordan Lee,Egestas Engineering,Egestas Engineering,Grey County,ON,40-0069,HE 2 Channel solid state relay (B form),OTS,542,542,47.07,47.40,2024-06-19,2024-06-25,2024-06-26,542,0,,25511.94,-178.86,6,0,0.00,0.00
PO-12502-L03,PO-12502,2024-06-01,CLOSED,Jordan Lee,Egestas Engineering,Egestas Engineering,Grey County,ON,40-0076,Red/Green SM LED,OTS,643,643,127.01,126.50,2024-06-26,2024-07-07,2024-07-08,643,0,,81667.43,327.93,11,0,0.00,0.00
PO-10855-L01,PO-10855,2024-06-02,CLOSED,Sofia Martinez,Hendrerit Electronics,Hendrerit Electronics,,,40-0071,Millmax 0666 Socket for 0.020 pins,OTS,366,366,71.75,70.00,2024-07-10,2024-07-22,2024-07-23,366,0,,26260.50,640.50,12,0,0.00,0.00
PO-10855-L02,PO-10855,2024-06-02,CLOSED,Sofia Martinez,Hendrerit Electronics,Hendrerit Electronics,,,40-0078,IR 40Khz Integrated Receiver Siemen,OTS,467,467,154.47,149.10,2024-06-16,2024-07-03,2024-07-04,467,15,COSMETIC,72137.49,2507.79,17,0,3.21,0.00
PO-10855-L03,PO-10855,2024-06-02,CLOSED,Sofia Martinez,Hendrerit Electronics,Hendrerit Electronics,,,50-0089,"Screw, M2 x 5, ST, PH, Torx",OTS,568,568,31.10,29.70,2024-06-23,2024-06-29,2024-06-30,568,6,PACKAGING,17664.80,795.20,6,0,1.06,0.00
PO-11855-L01,PO-11855,2024-06-02,CLOSED,Sofia Martinez,Tempor Milling,Tempor Milling,,,40-0044,"1.0uF Ceramic Capacitor, 1206",OTS,277,277,181.73,184.50,2024-06-17,2024-07-07,2024-07-08,277,0,,50339.21,-767.29,20,0,0.00,0.00
PO-11855-L02,PO-11855,2024-06-02,CLOSED,Sofia Martinez,Tempor Milling,Tempor Milling,,,40-0051,470 ohm Resistor,OTS,378,378,64.84,65.10,2024-06-24,2024-07-03,2024-07-04,378,12,COSMETIC,24509.52,-98.28,9,0,3.17,0.00
PO-11855-L03,PO-11855,2024-06-02,CLOSED,Sofia Martinez,Tempor Milling,Tempor Milling,,,40-0058,47 ohm Resistor,OTS,479,479,145.21,144.20,2024-07-01,2024-07-15,2024-07-16,479,5,PACKAGING,69555.59,483.79,14,0,1.04,0.00
PO-12855-L01,PO-12855,2024-06-02,CLOSED,Sofia Martinez,Fringilla Electronics,Fringilla Electronics,,,40-0076,Red/Green SM LED,OTS,188,188,119.54,126.50,2024-06-25,2024-06-29,2024-06-30,188,0,,22473.52,-1308.48,4,0,0.00,0.00
PO-12855-L02,PO-12855,2024-06-02,CLOSED,Sofia Martinez,Fringilla Electronics,Fringilla Electronics,,,50-0087,GPS Model 3 US Boxed Product Label,MTS,289,289,196.55,205.60,2024-07-02,2024-07-11,2024-07-12,289,9,COSMETIC,56802.95,-2615.45,9,0,3.11,0.00
PO-12855-L03,PO-12855,2024-06-02,CLOSED,Sofia Martinez,Fringilla Electronics,Fringilla Electronics,,,20-0005,Package Documentation,OTS,390,390,58.21,60.20,2024-07-09,2024-07-07,2024-07-08,390,4,PACKAGING,22701.90,-776.10,-2,1,1.03,0.00
PO-10208-L01,PO-10208,2024-06-03,CLOSED,Priya Shah,At Auctor Co,At Auctor Co,,,40-0053,"Tantalum Capacitor 4.7uF@4V,A pkg",OTS,202,191,90.16,87.70,2024-07-15,2024-07-14,2024-07-15,191,4,PACKAGING,18212.32,496.92,-1,1,2.09,0.00
PO-10208-L02,PO-10208,2024-06-03,CLOSED,Priya Shah,At Auctor Co,At Auctor Co,,,40-0061,N-Chn Enhan-Md MOSFET,OTS,303,303,173.31,166.80,2024-06-21,2024-06-25,2024-06-26,303,0,,52512.93,1972.53,4,0,0.00,0.00
PO-10208-L03,PO-10208,2024-06-03,CLOSED,Priya Shah,At Auctor Co,At Auctor Co,,,40-0069,HE 2 Channel solid state relay (B form),OTS,404,404,49.77,47.40,2024-06-28,2024-07-07,2024-07-08,404,0,,20107.08,957.48,9,0,0.00,0.00
PO-11208-L01,PO-11208,2024-06-03,CLOSED,Priya Shah,Luctus Aliquet,Luctus Aliquet,,,50-0089,"Screw, M2 x 5, ST, PH, Torx",OTS,113,113,29.34,29.70,2024-06-22,2024-06-29,2024-06-30,113,3,PACKAGING,3315.42,-40.68,7,0,2.65,0.00
PO-11208-L02,PO-11208,2024-06-03,CLOSED,Priya Shah,Luctus Aliquet,Luctus Aliquet,,,30-0085,Packaging,MTS,214,203,82.72,82.80,2024-06-29,2024-07-11,2024-07-12,203,0,,17702.08,-17.12,12,0,0.00,0.00
PO-11208-L03,PO-11208,2024-06-03,CLOSED,Priya Shah,Luctus Aliquet,Luctus Aliquet,,,40-0042,10k Resistor,OTS,315,315,163.52,161.90,2024-07-06,2024-07-07,2024-07-08,315,0,,51508.80,510.30,1,0,0.00,0.00
PO-12208-L01,PO-12208,2024-06-03,CLOSED,Priya Shah,Arcu Packaging,Arcu Packaging,Racine,WI,40-0058,47 ohm Resistor,OTS,975,975,136.70,144.20,2024-06-30,2024-06-29,2024-06-30,975,20,PACKAGING,133282.50,-7312.50,-1,1,2.05,0.00
PO-12208-L02,PO-12208,2024-06-03,CLOSED,Priya Shah,Arcu Packaging,Arcu Packaging,Racine,WI,40-0067,2M Resistor,OTS,125,125,23.78,24.80,2024-07-07,2024-07-11,2024-07-12,125,0,,2972.50,-127.50,4,0,0.00,0.00
PO-12208-L03,PO-12208,2024-06-03,CLOSED,Priya Shah,Arcu Packaging,Arcu Packaging,Racine,WI,40-0074,"Miniature Pushbutton Switch, Right Angle",OTS,226,214,100.78,103.90,2024-07-14,2024-07-23,2024-07-24,214,0,,22776.28,-705.12,9,0,0.00,0.00
PO-10561-L01,PO-10561,2024-06-04,CANCELLED,Alex Morgan,Elementum SCI,Elementum SCI,,,40-0069,HE 2 Channel solid state relay (B form),OTS,900,0,46.97,47.40,2024-06-27,,,0,0,,42273.00,-387.00,,,0.00,0.00
PO-10561-L02,PO-10561,2024-06-04,CANCELLED,Alex Morgan,Elementum SCI,Elementum SCI,,,40-0076,Red/Green SM LED,OTS,50,0,126.75,126.50,2024-07-04,,,0,0,,6337.50,12.50,,,0.00,0.00
PO-10561-L03,PO-10561,2024-06-04,CANCELLED,Alex Morgan,Elementum SCI,Elementum SCI,,,50-0087,GPS Model 3 US Boxed Product Label,MTS,151,0,208.27,205.60,2024-07-11,,,0,0,,31448.77,403.17,,,0.00,0.00
PO-11561-L01,PO-11561,2024-06-04,CANCELLED,Alex Morgan,Non Enim Electronics,Non Enim Electronics,,,40-0042,10k Resistor,OTS,811,0,153.97,161.90,2024-07-05,,,0,0,,124869.67,-6431.23,,,0.00,0.00
PO-11561-L02,PO-11561,2024-06-04,CANCELLED,Alex Morgan,Non Enim Electronics,Non Enim Electronics,,,40-0049,500mW NPN Transistor,OTS,912,0,40.89,42.50,2024-07-12,,,0,0,,37291.68,-1468.32,,,0.00,0.00
PO-11561-L03,PO-11561,2024-06-04,CANCELLED,Alex Morgan,Non Enim Electronics,Non Enim Electronics,,,40-0056,1M Resistor,OTS,62,0,118.32,121.60,2024-06-18,,,0,0,,7335.84,-203.36,,,0.00,0.00
PO-12561-L01,PO-12561,2024-06-04,CANCELLED,Alex Morgan,Eleifend,Eleifend,,,40-0074,"Miniature Pushbutton Switch, Right Angle",OTS,722,0,108.16,103.90,2024-07-13,,,0,0,,78091.52,3075.72,,,0.00,0.00
PO-12561-L02,PO-12561,2024-06-04,CANCELLED,Alex Morgan,Eleifend,Eleifend,,,50-0016,"GPS, Rear Panel",MTS,823,0,192.52,183.00,2024-06-19,,,0,0,,158443.96,7834.96,,,0.00,0.00
PO-12561-L03,PO-12561,2024-06-04,CANCELLED,Alex Morgan,Eleifend,Eleifend,,,20-0003,"GPS, Front Bezel Assembly",OTS,924,0,39.97,37.60,2024-06-26,,,0,0,,36932.28,2189.88,,,0.00,0.00
PO-10914-L01,PO-10914,2024-06-05,CLOSED,Daniel Kim,Imperdiet Electronics,Imperdiet Electronics,,,50-0087,GPS Model 3 US Boxed Product Label,MTS,647,647,196.14,205.60,2024-07-10,2024-07-15,2024-07-16,647,0,,126902.58,-6120.62,5,0,0.00,0.00
PO-10914-L02,PO-10914,2024-06-05,CLOSED,Daniel Kim,Imperdiet Electronics,Imperdiet Electronics,,,20-0005,Package Documentation,OTS,748,748,58.09,60.20,2024-07-17,2024-07-27,2024-07-28,748,0,,43451.32,-1578.28,10,0,0.00,0.00
PO-10914-L03,PO-10914,2024-06-05,CLOSED,Daniel Kim,Imperdiet Electronics,Imperdiet Electronics,,,40-0039,USB Connector,OTS,849,849,135.96,139.30,2024-06-23,2024-06-22,2024-06-23,849,9,COSMETIC,115430.04,-2835.66,-1,1,1.06,0.00
PO-11914-L01,PO-11914,2024-06-05,CLOSED,Daniel Kim,Vulputate Foundation,Vulputate Foundation,,,40-0056,1M Resistor,OTS,558,558,126.95,121.60,2024-07-18,2024-07-15,2024-07-16,558,0,,70838.10,2985.30,-3,1,0.00,0.00
PO-11914-L02,PO-11914,2024-06-05,CLOSED,Daniel Kim,Vulputate Foundation,Vulputate Foundation,,,40-0064,Speaker w/drive circuit 3-15volts,OTS,659,659,211.74,200.70,2024-06-24,2024-06-26,2024-06-27,659,0,,139536.66,7275.36,2,0,0.00,0.00
PO-11914-L03,PO-11914,2024-06-05,CLOSED,Daniel Kim,Vulputate Foundation,Vulputate Foundation,,,40-0072,2.7k Resistor,OTS,760,760,86.67,81.30,2024-07-01,2024-07-08,2024-07-09,760,8,COSMETIC,65869.20,4081.20,7,0,1.05,0.00
PO-12914-L01,PO-12914,2024-06-05,CLOSED,Daniel Kim,Hendrerit Electronics,Hendrerit Electronics,,,20-0003,"GPS, Front Bezel Assembly",OTS,469,469,37.75,37.60,2024-06-25,2024-07-08,2024-07-09,469,0,,17704.75,70.35,13,0,0.00,0.00
PO-12914-L02,PO-12914,2024-06-05,CLOSED,Daniel Kim,Hendrerit Electronics,Hendrerit Electronics,,,40-0035,"GPS, Circuit Board",MTS,570,570,118.45,116.70,2024-07-02,2024-07-20,2024-07-21,570,0,,67516.50,997.50,18,0,0.00,0.00
PO-12914-L03,PO-12914,2024-06-05,CLOSED,Daniel Kim,Hendrerit Electronics,Hendrerit Electronics,,,40-0045,Low-dropout 5.0V 100mA Voltage Regulator,OTS,671,671,200.89,195.80,2024-07-09,2024-07-16,2024-07-17,671,7,COSMETIC,134797.19,3415.39,7,0,1.04,0.00
PO-10267-L01,PO-10267,2024-06-06,CLOSED,Jordan Lee,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,40-0067,2M Resistor,OTS,483,483,23.73,24.80,2024-07-15,2024-07-15,2024-07-16,483,10,COSMETIC,11461.59,-516.81,0,1,2.07,0.00
PO-10267-L02,PO-10267,2024-06-06,CLOSED,Jordan Lee,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,40-0074,"Miniature Pushbutton Switch, Right Angle",OTS,584,584,100.58,103.90,2024-06-21,2024-06-26,2024-06-27,584,18,PACKAGING,58738.72,-1938.88,5,0,3.08,0.00
PO-10267-L03,PO-10267,2024-06-06,CLOSED,Jordan Lee,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,50-0016,"GPS, Rear Panel",MTS,685,685,179.16,183.00,2024-06-28,2024-07-08,2024-07-09,685,0,,122724.60,-2630.40,10,0,0.00,0.00
PO-11267-L01,PO-11267,2024-06-06,CLOSED,Jordan Lee,Malesuada Limited,Malesuada Limited,,,40-0039,USB Connector,OTS,394,394,145.85,139.30,2024-06-22,2024-06-30,2024-07-01,394,8,COSMETIC,57464.90,2580.70,8,0,2.03,0.00
PO-11267-L02,PO-11267,2024-06-06,CLOSED,Jordan Lee,Malesuada Limited,Malesuada Limited,,,40-0047,51k Resistor,OTS,495,495,21.05,19.90,2024-06-29,2024-06-26,2024-06-27,495,15,PACKAGING,10419.75,569.25,-3,1,3.03,0.00
PO-11267-L03,PO-11267,2024-06-06,CLOSED,Jordan Lee,Malesuada Limited,Malesuada Limited,,,40-0054,Voltage Detector CMOS 4.3V SOT23,OTS,596,596,105.83,99.00,2024-07-06,2024-07-08,2024-07-09,596,0,,63074.68,4070.68,2,0,0.00,0.00
PO-12267-L01,PO-12267,2024-06-06,CLOSED,Jordan Lee,At Auctor Co,At Auctor Co,,,40-0072,2.7k Resistor,OTS,305,305,81.87,81.30,2024-06-30,2024-06-30,2024-07-01,305,7,COSMETIC,24970.35,173.85,0,1,2.30,0.00
PO-12267-L02,PO-12267,2024-06-06,CLOSED,Jordan Lee,At Auctor Co,At Auctor Co,,,50-0010,"Screw, M3 x 6, ST, PH, Torx",OTS,406,406,163.29,160.40,2024-07-07,2024-07-12,2024-07-13,406,13,PACKAGING,66295.74,1173.34,5,0,3.20,0.00
PO-12267-L03,PO-12267,2024-06-06,CLOSED,Jordan Lee,At Auctor Co,At Auctor Co,,,90-0006,Manual - Model 3/500,MTS,507,507,42.19,41.00,2024-07-14,2024-07-24,2024-07-25,507,0,,21390.33,603.33,10,0,0.00,0.00
PO-10620-L01,PO-10620,2024-06-07,CLOSED,Sofia Martinez,Est Electronics Corp.,Est Electronics Corp.,,,50-0016,"GPS, Rear Panel",MTS,230,230,192.15,183.00,2024-06-27,2024-06-30,2024-07-01,230,0,,44194.50,2104.50,3,0,0.00,0.00
PO-10620-L02,PO-10620,2024-06-07,CLOSED,Sofia Martinez,Est Electronics Corp.,Est Electronics Corp.,,,20-0003,"GPS, Front Bezel Assembly",OTS,331,331,39.89,37.60,2024-07-04,2024-07-12,2024-07-13,331,0,,13203.59,757.99,8,0,0.00,0.00
PO-10620-L03,PO-10620,2024-06-07,CLOSED,Sofia Martinez,Est Electronics Corp.,Est Electronics Corp.,,,40-0035,"GPS, Circuit Board",MTS,432,432,109.93,116.70,2024-07-11,2024-07-08,2024-07-09,432,0,,47489.76,-2924.64,-3,1,0.00,0.00
PO-11620-L01,PO-11620,2024-06-07,CLOSED,Sofia Martinez,Nunc Ltd,Nunc Ltd,,,40-0054,Voltage Detector CMOS 4.3V SOT23,OTS,141,141,99.99,99.00,2024-07-05,2024-07-16,2024-07-17,141,0,,14098.59,139.59,11,0,0.00,0.00
PO-11620-L02,PO-11620,2024-06-07,CLOSED,Sofia Martinez,Nunc Ltd,Nunc Ltd,,,40-0062,3k Resistor,OTS,242,242,181.84,178.10,2024-07-12,2024-07-12,2024-07-13,242,0,,44005.28,905.08,0,1,0.00,0.00
PO-11620-L03,PO-11620,2024-06-07,CLOSED,Sofia Martinez,Nunc Ltd,Nunc Ltd,,,40-0070,"Schottky Diode, 320mV@1mA",OTS,343,343,60.58,58.70,2024-07-19,2024-07-24,2024-07-25,343,0,,20778.94,644.84,5,0,0.00,0.00
PO-12620-L01,PO-12620,2024-06-07,CLOSED,Sofia Martinez,Elementum SCI,Elementum SCI,,,90-0006,Manual - Model 3/500,MTS,52,52,39.77,41.00,2024-07-13,2024-07-16,2024-07-17,52,0,,2068.04,-63.96,3,0,0.00,0.00
PO-12620-L02,PO-12620,2024-06-07,CLOSED,Sofia Martinez,Elementum SCI,Elementum SCI,,,40-0009,"Power Supply, US",OTS,153,153,92.31,94.10,2024-07-20,2024-07-28,2024-07-29,153,0,,14123.43,-273.87,8,0,0.00,0.00
PO-12620-L03,PO-12620,2024-06-07,CLOSED,Sofia Martinez,Elementum SCI,Elementum SCI,,,40-0043,1k Resistor,OTS,254,254,171.81,173.20,2024-06-26,2024-06-23,2024-06-24,254,0,,43639.74,-353.06,-3,1,0.00,0.00
PO-10973-L01,PO-10973,2024-06-08,CLOSED,Priya Shah,Justo Inc.,Justo Inc.,,,40-0035,"GPS, Circuit Board",MTS,928,928,118.22,116.70,2024-07-10,2024-07-16,2024-07-17,928,0,,109708.16,1410.56,6,0,0.00,0.00
PO-10973-L02,PO-10973,2024-06-08,CLOSED,Priya Shah,Justo Inc.,Justo Inc.,,,40-0045,Low-dropout 5.0V 100mA Voltage Regulator,OTS,78,78,200.50,195.80,2024-07-17,2024-07-28,2024-07-29,78,0,,15639.00,366.60,11,0,0.00,0.00
PO-10973-L03,PO-10973,2024-06-08,CLOSED,Priya Shah,Justo Inc.,Justo Inc.,,,40-0052,"Tantalum Capacitor 10uF@16V,B pkg",OTS,179,170,79.07,76.40,2024-06-23,2024-06-23,2024-06-24,170,0,,14153.53,477.93,0,1,0.00,0.00
PO-11973-L01,PO-11973,2024-06-08,CLOSED,Priya Shah,Access Limited,Access Limited,,,40-0070,"Schottky Diode, 320mV@1mA",OTS,839,839,57.12,58.70,2024-07-18,2024-07-16,2024-07-17,839,0,,47923.68,-1325.62,-2,1,0.00,0.00
PO-11973-L02,PO-11973,2024-06-08,CLOSED,Priya Shah,Access Limited,Access Limited,,,40-0077,Molex 4-pin 0.079 RA Header,OTS,940,940,135.60,137.80,2024-06-24,2024-06-27,2024-06-28,940,0,,127464.00,-2068.00,3,0,0.00,0.00
PO-11973-L03,PO-11973,2024-06-08,CLOSED,Priya Shah,Access Limited,Access Limited,,,50-0088,"Box with GPS Logo, 5 in x 5 in x 5 in",MTS,90,90,18.31,18.40,2024-07-01,2024-07-09,2024-07-10,90,0,,1647.90,-8.10,8,0,0.00,0.00
PO-12973-L01,PO-12973,2024-06-08,CLOSED,Priya Shah,Imperdiet Electronics,Imperdiet Electronics,,,40-0043,1k Resistor,OTS,750,750,184.11,173.20,2024-06-25,2024-07-01,2024-07-02,750,0,,138082.50,8182.50,6,0,0.00,0.00
PO-12973-L02,PO-12973,2024-06-08,CLOSED,Priya Shah,Imperdiet Electronics,Imperdiet Electronics,,,40-0050,Small-signal PNP Transistor,OTS,851,851,50.79,53.80,2024-07-02,2024-07-13,2024-07-14,851,0,,43222.29,-2561.51,11,0,0.00,0.00
PO-12973-L03,PO-12973,2024-06-08,CLOSED,Priya Shah,Imperdiet Electronics,Imperdiet Electronics,,,40-0057,"0.01uF Ceramic Chip Capacitor, 0603",OTS,952,952,126.92,132.90,2024-07-09,2024-07-09,2024-07-10,952,0,,120827.84,-5692.96,0,1,0.00,0.00
PO-10326-L01,PO-10326,2024-06-09,CLOSED,Alex Morgan,EGETEM,EGETEM,Portland,OREGON,50-0010,"Screw, M3 x 6, ST, PH, Torx",OTS,764,764,162.97,160.40,2024-07-15,2024-07-24,2024-07-25,764,16,ELECTRICAL,124509.08,1963.48,9,0,2.09,0.00
PO-10326-L02,PO-10326,2024-06-09,CLOSED,Alex Morgan,EGETEM,EGETEM,Portland,OREGON,90-0006,Manual - Model 3/500,MTS,865,865,42.11,41.00,2024-07-22,2024-08-05,2024-08-06,865,26,COSMETIC,36425.15,960.15,14,0,3.01,0.00
PO-10326-L03,PO-10326,2024-06-09,CLOSED,Alex Morgan,EGETEM,EGETEM,Portland,OREGON,40-0009,"Power Supply, US",OTS,966,966,97.68,94.10,2024-06-28,2024-07-17,2024-07-18,966,10,PACKAGING,94358.88,3458.28,19,0,1.04,0.00
PO-11326-L01,PO-11326,2024-06-09,CLOSED,Alex Morgan,Mauris Quis Circuits,Mauris Quis Circuits,,,40-0052,"Tantalum Capacitor 10uF@16V,B pkg",OTS,675,641,74.57,76.40,2024-07-23,2024-08-09,2024-08-10,641,13,ELECTRICAL,50334.75,-1235.25,17,0,2.03,0.00
PO-11326-L02,PO-11326,2024-06-09,CLOSED,Alex Morgan,Mauris Quis Circuits,Mauris Quis Circuits,,,40-0059,Small-single NPN Transistor,OTS,776,776,153.48,155.50,2024-06-29,2024-07-05,2024-07-06,776,24,COSMETIC,119100.48,-1567.52,6,0,3.09,0.00
PO-11326-L03,PO-11326,2024-06-09,CLOSED,Alex Morgan,Mauris Quis Circuits,Mauris Quis Circuits,,,40-0068,P-Chan MOSFET SOT-223,OTS,877,877,36.03,36.10,2024-07-06,2024-07-17,2024-07-18,877,9,PACKAGING,31598.31,-61.39,11,0,1.03,0.00
PO-12326-L01,PO-12326,2024-06-09,CLOSED,Alex Morgan,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,50-0088,"Box with GPS Logo, 5 in x 5 in x 5 in",MTS,586,586,19.61,18.40,2024-06-30,2024-07-01,2024-07-02,586,12,ELECTRICAL,11491.46,709.06,1,0,2.05,0.00
PO-12326-L02,PO-12326,2024-06-09,CLOSED,Alex Morgan,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,20-0015,"GPS, PCBA, Model 3",MTS,687,652,67.71,71.50,2024-07-07,2024-07-13,2024-07-14,652,20,COSMETIC,46516.77,-2603.73,6,0,3.07,0.00
PO-12326-L03,PO-12326,2024-06-09,CLOSED,Alex Morgan,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,40-0041,0.1uF Ceramic Chip Capacitor,OTS,788,788,144.27,150.60,2024-07-14,2024-07-25,2024-07-26,788,8,PACKAGING,113684.76,-4988.04,11,0,1.02,0.00
PO-10679-L01,PO-10679,2024-06-10,CLOSED,Daniel Kim,Eu Sem Electronics,Eu Sem Electronics,,,40-0009,"Power Supply, US",OTS,511,511,92.12,94.10,2024-06-27,2024-07-01,2024-07-02,511,0,,47073.32,-1011.78,4,0,0.00,0.00
PO-10679-L02,PO-10679,2024-06-10,CLOSED,Daniel Kim,Eu Sem Electronics,Eu Sem Electronics,,,40-0043,1k Resistor,OTS,612,612,171.47,173.20,2024-07-04,2024-07-13,2024-07-14,612,0,,104939.64,-1058.76,9,0,0.00,0.00
PO-10679-L03,PO-10679,2024-06-10,CLOSED,Daniel Kim,Eu Sem Electronics,Eu Sem Electronics,,,40-0050,Small-signal PNP Transistor,OTS,713,713,53.85,53.80,2024-07-11,2024-07-09,2024-07-10,713,0,,38395.05,35.65,-2,1,0.00,0.00
PO-11679-L01,PO-11679,2024-06-10,CLOSED,Daniel Kim,Praesent Corporation,Praesent Corporation,,,40-0068,P-Chan MOSFET SOT-223,OTS,422,422,38.59,36.10,2024-07-05,2024-07-17,2024-07-18,422,0,,16284.98,1050.78,12,0,0.00,0.00
PO-11679-L02,PO-11679,2024-06-10,CLOSED,Daniel Kim,Praesent Corporation,Praesent Corporation,,,40-0075,Single Logic Level P-Channel FET,OTS,523,523,109.44,115.20,2024-07-12,2024-07-13,2024-07-14,523,0,,57237.12,-3012.48,1,0,0.00,0.00
PO-11679-L03,PO-11679,2024-06-10,CLOSED,Daniel Kim,Praesent Corporation,Praesent Corporation,,,50-0080,"Gasket, Screen, 3.5in",MTS,624,624,186.72,194.30,2024-07-19,2024-07-25,2024-07-26,624,0,,116513.28,-4729.92,6,0,0.00,0.00
PO-12679-L01,PO-12679,2024-06-10,CLOSED,Daniel Kim,Est Electronics Corp.,Est Electronics Corp.,,,40-0041,0.1uF Ceramic Chip Capacitor,OTS,333,333,154.97,150.60,2024-07-13,2024-07-17,2024-07-18,333,0,,51605.01,1455.21,4,0,0.00,0.00
PO-12679-L02,PO-12679,2024-06-10,CLOSED,Daniel Kim,Est Electronics Corp.,Est Electronics Corp.,,,40-0048,470k Resistor,OTS,434,434,32.45,31.20,2024-07-20,2024-07-29,2024-07-30,434,0,,14083.30,542.50,9,0,0.00,0.00
PO-12679-L03,PO-12679,2024-06-10,CLOSED,Daniel Kim,Est Electronics Corp.,Est Electronics Corp.,,,40-0055,220k Resistor,OTS,535,535,115.93,110.30,2024-06-26,2024-06-24,2024-06-25,535,0,,62022.55,3012.05,-2,1,0.00,0.00
PO-10032-L01,PO-10032,2024-06-11,CLOSED,Jordan Lee,Ante Corp.,Ante Corp.,West Valley City,UTAH,40-0077,Molex 4-pin 0.079 RA Header,OTS,347,347,135.32,137.80,2024-07-02,2024-07-01,2024-07-02,347,0,,46956.04,-860.56,-1,1,0.00,0.00
PO-10032-L02,PO-10032,2024-06-11,CLOSED,Jordan Lee,Ante Corp.,Ante Corp.,West Valley City,UTAH,50-0088,"Box with GPS Logo, 5 in x 5 in x 5 in",MTS,448,448,18.27,18.40,2024-07-09,2024-07-13,2024-07-14,448,0,,8184.96,-58.24,4,0,0.00,0.00
PO-10032-L03,PO-10032,2024-06-11,CLOSED,Jordan Lee,Ante Corp.,Ante Corp.,West Valley City,UTAH,20-0015,"GPS, PCBA, Model 3",MTS,549,549,71.79,71.50,2024-07-16,2024-07-25,2024-07-26,549,0,,39412.71,159.21,9,0,0.00,0.00
PO-11032-L01,PO-11032,2024-06-11,CLOSED,Jordan Lee,Laoreet,Laoreet,,,40-0050,Small-signal PNP Transistor,OTS,258,258,50.68,53.80,2024-07-10,2024-07-17,2024-07-18,258,0,,13075.44,-804.96,7,0,0.00,0.00
PO-11032-L02,PO-11032,2024-06-11,CLOSED,Jordan Lee,Laoreet,Laoreet,,,40-0057,"0.01uF Ceramic Chip Capacitor, 0603",OTS,359,359,126.65,132.90,2024-07-17,2024-07-29,2024-07-30,359,0,,45467.35,-2243.75,12,0,0.00,0.00
PO-11032-L03,PO-11032,2024-06-11,CLOSED,Jordan Lee,Laoreet,Laoreet,,,40-0066,Signal Diode,OTS,460,460,204.37,212.00,2024-07-24,2024-07-25,2024-07-26,460,0,,94010.20,-3509.80,1,0,0.00,0.00
PO-12032-L01,PO-12032,2024-06-11,CLOSED,Jordan Lee,Aenean Printing,Aenean Printing,,,50-0080,"Gasket, Screen, 3.5in",MTS,169,169,200.52,194.30,2024-07-18,2024-07-17,2024-07-18,169,0,,33887.88,1051.18,-1,1,0.00,0.00
PO-12032-L02,PO-12032,2024-06-11,CLOSED,Jordan Lee,Aenean Printing,Aenean Printing,,,20-0004,"GPS, Rear Assembly",MTS,270,270,51.00,48.90,2024-07-25,2024-07-29,2024-07-30,270,0,,13770.00,567.00,4,0,0.00,0.00
